Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
840,547,11839,,"Brown, Tyler",1965/07/25,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Santa Monica,California,United States,2002/04/28,Person,
841,505,11840,,"Patterson, Julian",1965/05/17,M,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Lincoln Acres,California,United States,2003/11/01,Person,
873,633,11872,,"Patterson, Faith",1967/07/21,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Glendale,California,United States,2002/04/23,Person,
874,552,11873,,"Zhang, Ryan",1967/04/12,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Spring Valley,California,United States,2002/04/09,Person,
1975,610,12974,,"Gill, Marc",1967/02/28,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Chula Vista,California,United States,2004/07/18,Person,
1976,619,12975,,"Wilson, Marcus",1967/04/18,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,2002/07/13,Person,
1977,652,12976,,"Thompson, Hunter",1967/06/21,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,2004/03/05,Person,
1978,653,12977,,"Johnson, Destiny",1967/02/23,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Los Angeles,California,United States,2003/09/07,Person,
2939,582,13938,,"Cai, Alejandro",1967/08/07,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Bellflower,California,United States,2003/05/31,Person,
2940,443,13939,,"Ramirez, Eduardo",1967/03/20,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burbank,California,United States,2003/05/24,Person,
2941,652,13940,,"Simmons, Emma",1967/08/17,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,2004/02/09,Person,
3646,488,14645,,"Kelly, Isaac",1967/02/21,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Grossmont,California,United States,2001/12/25,Person,
3647,658,14646,,"Garcia, Dylan",1967/01/07,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Mill Valley,California,United States,2001/12/26,Person,
3648,670,14647,,"Howard, Sean",1967/06/11,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Novato,California,United States,2001/12/21,Person,
4554,443,15553,,"Lopez, Ivan",1967/06/11,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burbank,California,United States,2003/02/21,Person,
4555,470,15554,,"Bailey, Zoe",1967/09/02,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Concord,California,United States,2003/03/07,Person,
5139,475,16138,,"Butler, David",1967/02/09,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Downey,California,United States,2004/05/08,Person,
6869,582,17868,,"Blue, Richard",1967/03/08,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Bellflower,California,United States,2004/03/20,Person,
6870,430,17869,,"Mehta, Henry",1967/07/14,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Beverly Hills,California,United States,2004/03/09,Person,
6871,652,17870,,"Price, Melissa",1967/07/14,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,2004/03/05,Person,
7057,625,18056,,"Price, Haley",1967/09/10,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,El Cajon,California,United States,2004/03/09,Person,
7058,645,18057,,"Washington, Logan",1967/04/07,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Lakewood,California,United States,2004/03/05,Person,
7597,469,18596,,"Cooper, Gabriella",1965/06/13,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,2004/05/20,Person,
7598,560,18597,,"Perry, Isabel",1965/06/27,M,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Torrance,California,United States,2004/05/19,Person,
8147,469,19146,,"Morgan, Mariah",1965/07/18,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,2004/06/27,Person,
8402,610,19401,,"Hernandez, Kyle",1967/06/12,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Chula Vista,California,United States,2003/08/26,Person,
8403,475,19402,,"Scott, Jeremiah",1967/06/21,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Downey,California,United States,2003/08/14,Person,
8404,652,19403,,"Cook, Morgan",1967/06/04,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Long Beach,California,United States,2003/08/03,Person,
8531,445,19530,,"Liang, Lisa",1967/07/04,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Burlingame,California,United States,2003/08/29,Person,
8532,469,19531,,"Robinson, John",1967/10/06,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,2003/08/12,Person,
8533,472,19532,,"Brown, Victoria",1967/02/01,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Daly City,California,United States,2003/08/04,Person,
8534,643,19533,,"Long, Vanessa",1967/04/05,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,La Jolla,California,United States,2003/08/21,Person,
8535,643,19534,,"Torres, Adrian",1967/06/24,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,La Jolla,California,United States,2003/08/11,Person,
8536,516,19535,,"Mitchell, Alex",1967/07/22,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,National City,California,United States,2003/08/19,Person,
9192,584,20191,,"Rai, Chad",1967/03/11,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Berkeley,California,United States,2003/12/30,Person,
9193,584,20192,,"Campbell, Amber",1967/08/19,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Berkeley,California,United States,2003/12/16,Person,
9194,658,20193,,"Gray, Alyssa",1967/06/15,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Mill Valley,California,United States,2003/12/12,Person,
10152,582,21151,,"Campbell, Aaron",1967/12/22,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Bellflower,California,United States,2004/03/13,Person,
10153,633,21152,,"Hill, Amanda",1967/07/09,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Glendale,California,United States,2004/03/04,Person,
10154,546,21153,,"Thompson, James",1967/02/15,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Carlos,California,United States,2004/03/13,Person,
10928,469,21927,,"Browning, Meredith",1967/09/16,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Colma,California,United States,2004/06/26,Person,
10929,469,21928,,"Luo, Karl",1967/03/03,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Colma,California,United States,2004/06/10,Person,
10930,619,21929,,"Perry, Karen",1967/11/19,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,2004/06/07,Person,
10931,633,21930,,"Perry, Marissa",1967/07/27,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Glendale,California,United States,2004/06/14,Person,
11887,488,22886,,"King, Andrea",1967/09/08,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Grossmont,California,United States,2003/10/18,Person,
12392,584,23391,,"Moreno, Joanna",1967/06/24,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Berkeley,California,United States,2004/03/24,Person,
12393,430,23392,,"Dominguez, Adrienne",1967/04/21,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Beverly Hills,California,United States,2004/03/01,Person,
12394,516,23393,,"Anderson, Jennifer",1967/04/21,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,National City,California,United States,2004/03/08,Person,
12395,691,23394,,"Bell, Anna",1967/12/22,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Santa Cruz,California,United States,2004/03/11,Person,
12396,570,23395,,"Martinez, Ryan",1967/02/08,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,West Covina,California,United States,2004/03/16,Person,
13347,445,24346,,"Veronesi, Giorgio",1967/09/05,M,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burlingame,California,United States,2003/10/25,Person,
13348,470,24347,,"Madan, Tina",1967/12/19,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,Concord,California,United States,2003/10/08,Person,
13349,470,24348,,"Gomez, Ruben",1967/09/17,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Concord,California,United States,2003/10/16,Person,
13350,688,24349,,"Patterson, Jill",1967/07/04,S,F,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,San Diego,California,United States,2003/10/05,Person,
13832,570,24831,,"Diaz, Jackson",1965/07/13,S,M,60000,0,0,Graduate Degree,Professional,House Owner,1,North America,West Covina,California,United States,2004/05/15,Person,
15004,610,26003,,"Subram, Denise",1967/11/25,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Chula Vista,California,United States,2002/03/13,Person,
15352,520,26351,,"Moore, Emma",1965/01/24,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Oakland,California,United States,2002/10/25,Person,
15627,445,26626,,"Taylor, Dalton",1967/03/25,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Burlingame,California,United States,2002/12/07,Person,
15628,619,26627,,"Alexander, Jose",1967/08/07,M,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,2002/12/26,Person,
16553,619,27552,,"Guo, Shannon",1967/02/11,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Coronado,California,United States,2003/06/10,Person,
16554,546,27553,,"Sanders, Julia",1967/12/01,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Carlos,California,United States,2003/06/02,Person,
17363,670,28362,,"Sanchez, Kaylee",1965/05/13,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Novato,California,United States,2001/10/20,Person,
18157,689,29156,,"Barnes, Ashley",1967/10/22,S,F,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,San Francisco,California,United States,2002/01/22,Person,
18158,691,29157,,"Powell, Seth",1967/04/27,S,M,60000,0,0,Graduate Degree,Professional,No Owner,1,North America,Santa Cruz,California,United States,2002/01/17,Person,
539,527,11538,,"Taylor, Nicole",1959/08/28,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Palo Alto,California,United States,2002/03/19,Person,
618,488,11617,,"Brooks, Sean",1959/04/04,S,M,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Grossmont,California,United States,2002/03/13,Person,
3922,690,14921,,"Watson, Sara",1959/09/24,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,San Gabriel,California,United States,2003/08/24,Person,
4859,470,15858,,"Parker, Jonathan",1959/06/15,M,M,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Concord,California,United States,2004/01/23,Person,
5250,625,16249,,"Rivera, Jesse",1959/12/05,M,M,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,El Cajon,California,United States,2003/10/31,Person,
5761,547,16760,,"Alexander, Sydney",1959/08/11,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Santa Monica,California,United States,2003/09/11,Person,
10694,584,21693,,"Ashe, Alyssa",1966/07/28,S,F,60000,0,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Berkeley,California,United States,2003/12/02,Person,
10695,584,21694,,"Sai, Bobby",1966/06/21,S,M,60000,0,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Berkeley,California,United States,2004/03/17,Person,
10721,443,21720,,"Jai, Raul",1959/05/08,S,M,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Burbank,California,United States,2003/08/24,Person,
12183,625,23182,,"Rivera, Savannah",1966/08/26,M,F,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,El Cajon,California,United States,2004/07/12,Person,
12185,658,23184,,"Carter, Hailey",1966/09/13,S,F,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,Mill Valley,California,United States,2003/11/29,Person,
12248,430,23247,,"Garcia, Alexander",1966/05/21,S,M,60000,0,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Beverly Hills,California,United States,2004/05/14,Person,
12294,707,23293,,"Peterson, Kaylee",1959/03/16,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Woodland Hills,California,United States,2004/03/04,Person,
12296,582,23295,,"Torres, Jaime",1959/08/16,S,F,60000,4,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Bellflower,California,United States,2004/03/16,Person,
12844,653,23843,,"Patterson, Marcus",1970/09/20,M,M,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Los Angeles,California,United States,2004/05/21,Person,
12853,584,23852,,"Torres, Desiree",1971/04/20,S,F,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Berkeley,California,United States,2004/05/16,Person,
12878,688,23877,,"Morris, Katherine",1966/05/21,M,F,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,San Diego,California,United States,2004/06/01,Person,
13830,633,24829,,"Patterson, Ethan",1965/02/24,M,M,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,Glendale,California,United States,2003/08/12,Person,
14382,469,25381,,"Li, Dylan",1972/01/06,S,M,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Colma,California,United States,2003/10/14,Person,
14383,470,25382,,"Hughes, Richard",1972/03/19,S,M,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Concord,California,United States,2003/10/01,Person,
14404,547,25403,,"Clark, Jasmine",1969/05/13,S,F,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Santa Monica,California,United States,2003/12/04,Person,
15316,690,26315,,"Peterson, Taylor",1969/05/15,S,F,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,San Gabriel,California,United States,2002/09/18,Person,
16068,552,27067,,"Rodriguez, Jennifer",1973/04/11,S,F,60000,1,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Spring Valley,California,United States,2003/02/21,Person,
16070,560,27069,,"Perez, Gabriella",1973/04/16,M,F,60000,1,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Torrance,California,United States,2003/02/19,Person,
16078,445,27077,,"Henderson, Robert",1972/09/03,S,M,60000,1,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Burlingame,California,United States,2003/02/12,Person,
16258,610,27257,,"Sara, Rebekah",1972/03/19,S,F,60000,1,0,Graduate Degree,Skilled Manual,No Owner,0,North America,Chula Vista,California,United States,2003/04/30,Person,
16259,470,27258,,"Flores, Christian",1972/08/05,S,M,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,Concord,California,United States,2003/05/06,Person,
16278,625,27277,,"Wood, Jeremy",1969/12/12,M,M,60000,1,0,Graduate Degree,Professional,No Owner,0,North America,El Cajon,California,United States,2003/05/29,Person,
17861,670,28860,,"Anderson, Ian",1966/05/24,M,M,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,Novato,California,United States,2003/11/16,Person,
18039,645,29038,,"Hughes, Vanessa",1966/10/23,S,F,60000,0,0,Graduate Degree,Professional,No Owner,0,North America,Lakewood,California,United States,2004/06/21,Person,
535,652,11534,,"Lewis, Cameron",1958/11/13,S,M,60000,4,0,Graduate Degree,Skilled Manual,House Owner,0,North America,Long Beach,California,United States,2002/03/21,Person,
537,631,11536,,"Chow, Logan",1958/04/17,M,M,60000,4,0,Graduate Degree,Skilled Manual,House Owner,0,North America,Fremont,California,United States,2002/03/27,Person,
538,469,11537,,"Ross, Dakota",1958/03/24,M,M,60000,4,0,Graduate Degree,Skilled Manual,House Owner,0,North America,Colma,California,United States,2002/03/24,Person,
